;Datetime;TPV;feriado;fim_semana;primeira_quinzena
0;02/01/2021 07:30;2.22;False;True;True
1;02/01/2021 08:00;2.22;False;True;True
2;02/01/2021 08:30;2.605;False;True;True
3;02/01/2021 09:00;2.605;False;True;True
4;02/01/2021 09:30;2.605;False;True;True
5;02/01/2021 10:00;2.605;False;True;True
6;02/01/2021 10:30;2.605;False;True;True
7;02/01/2021 11:00;2.605;False;True;True
8;02/01/2021 11:30;2.605;False;True;True
9;02/01/2021 12:00;2.64;False;True;True
10;02/01/2021 12:30;2.64;False;True;True
11;02/01/2021 13:00;2.3575;False;True;True
12;02/01/2021 13:30;2.3575;False;True;True
13;02/01/2021 14:00;2.279;False;True;True
14;02/01/2021 14:30;2.1875;False;True;True
15;02/01/2021 15:00;2.1875;False;True;True
16;02/01/2021 15:30;2.150714286;False;True;True
17;02/01/2021 16:00;2.150714286;False;True;True
18;02/01/2021 16:30;2.150714286;False;True;True
19;02/01/2021 17:00;2.21875;False;True;True
20;02/01/2021 17:30;2.21875;False;True;True
21;02/01/2021 18:00;2.365555556;False;True;True
22;02/01/2021 18:30;2.516;False;True;True
23;02/01/2021 19:00;2.516;False;True;True
24;02/01/2021 19:30;2.516;False;True;True
25;02/01/2021 20:00;2.516;False;True;True
26;02/01/2021 20:30;2.516;False;True;True
27;02/01/2021 21:00;2.516;False;True;True
28;02/01/2021 21:30;2.516;False;True;True
29;02/01/2021 22:00;2.516;False;True;True
30;02/01/2021 22:30;2.516;False;True;True
31;02/01/2021 23:00;2.516;False;True;True
32;02/01/2021 23:30;2.516;False;True;True
33;03/01/2021 00:00;;False;True;True
34;03/01/2021 00:30;;False;True;True
35;03/01/2021 01:00;;False;True;True
36;03/01/2021 01:30;;False;True;True
37;03/01/2021 02:00;;False;True;True
38;03/01/2021 02:30;;False;True;True
39;03/01/2021 03:00;;False;True;True
40;03/01/2021 03:30;;False;True;True
41;03/01/2021 04:00;;False;True;True
42;03/01/2021 04:30;;False;True;True
43;03/01/2021 05:00;;False;True;True
44;03/01/2021 05:30;;False;True;True
45;03/01/2021 06:00;;False;True;True
46;03/01/2021 06:30;;False;True;True
47;03/01/2021 07:00;;False;True;True
48;03/01/2021 07:30;;False;True;True
49;03/01/2021 08:00;;False;True;True
50;03/01/2021 08:30;;False;True;True
51;03/01/2021 09:00;;False;True;True
52;03/01/2021 09:30;;False;True;True
53;03/01/2021 10:00;;False;True;True
54;03/01/2021 10:30;;False;True;True
55;03/01/2021 11:00;;False;True;True
56;03/01/2021 11:30;;False;True;True
57;03/01/2021 12:00;;False;True;True
58;03/01/2021 12:30;;False;True;True
59;03/01/2021 13:00;;False;True;True
60;03/01/2021 13:30;;False;True;True
61;03/01/2021 14:00;;False;True;True
62;03/01/2021 14:30;;False;True;True
63;03/01/2021 15:00;;False;True;True
64;03/01/2021 15:30;;False;True;True
65;03/01/2021 16:00;;False;True;True
66;03/01/2021 16:30;;False;True;True
67;03/01/2021 17:00;;False;True;True
68;03/01/2021 17:30;;False;True;True
69;03/01/2021 18:00;;False;True;True
70;03/01/2021 18:30;;False;True;True
71;03/01/2021 19:00;;False;True;True
72;03/01/2021 19:30;;False;True;True
73;03/01/2021 20:00;;False;True;True
74;03/01/2021 20:30;;False;True;True
75;03/01/2021 21:00;;False;True;True
76;03/01/2021 21:30;;False;True;True
77;03/01/2021 22:00;;False;True;True
78;03/01/2021 22:30;;False;True;True
79;03/01/2021 23:00;;False;True;True
80;03/01/2021 23:30;;False;True;True
81;04/01/2021 00:00;;False;False;True
82;04/01/2021 00:30;;False;False;True
83;04/01/2021 01:00;;False;False;True
84;04/01/2021 01:30;;False;False;True
85;04/01/2021 02:00;;False;False;True
86;04/01/2021 02:30;;False;False;True
87;04/01/2021 03:00;;False;False;True
88;04/01/2021 03:30;;False;False;True
89;04/01/2021 04:00;;False;False;True
90;04/01/2021 04:30;;False;False;True
91;04/01/2021 05:00;;False;False;True
92;04/01/2021 05:30;;False;False;True
93;04/01/2021 06:00;;False;False;True
94;04/01/2021 06:30;;False;False;True
95;04/01/2021 07:00;;False;False;True
96;04/01/2021 07:30;1.015;False;False;True
97;04/01/2021 08:00;1.1725;False;False;True
98;04/01/2021 08:30;1.506111111;False;False;True
99;04/01/2021 09:00;1.492916667;False;False;True
100;04/01/2021 09:30;1.517933333;False;False;True
101;04/01/2021 10:00;1.635777778;False;False;True
102;04/01/2021 10:30;1.691809524;False;False;True
103;04/01/2021 11:00;1.80075;False;False;True
104;04/01/2021 11:30;1.899555556;False;False;True
105;04/01/2021 12:00;1.9196;False;False;True
106;04/01/2021 12:30;1.954961039;False;False;True
107;04/01/2021 13:00;2.097880952;False;False;True
108;04/01/2021 13:30;2.254197802;False;False;True
109;04/01/2021 14:00;2.403897959;False;False;True
110;04/01/2021 14:30;2.518971429;False;False;True
111;04/01/2021 15:00;2.575285714;False;False;True
112;04/01/2021 15:30;2.65497479;False;False;True
113;04/01/2021 16:00;2.65497479;False;False;True
114;04/01/2021 16:30;2.715439153;False;False;True
115;04/01/2021 17:00;2.765679198;False;False;True
116;04/01/2021 17:30;2.949895238;False;False;True
117;04/01/2021 18:00;2.987281179;False;False;True
118;04/01/2021 18:30;2.955813853;False;False;True
119;04/01/2021 19:00;3.039619048;False;False;True
120;04/01/2021 19:30;3.181509921;False;False;True
121;04/01/2021 20:00;3.113049524;False;False;True
122;04/01/2021 20:30;3.274759158;False;False;True
123;04/01/2021 21:00;3.350138448;False;False;True
124;04/01/2021 21:30;3.398347789;False;False;True
125;04/01/2021 22:00;3.450611658;False;False;True
126;04/01/2021 22:30;3.555257937;False;False;True
127;04/01/2021 23:00;3.555257937;False;False;True
128;04/01/2021 23:30;3.555257937;False;False;True
129;05/01/2021 00:00;;False;False;True
130;05/01/2021 00:30;;False;False;True
131;05/01/2021 01:00;;False;False;True
132;05/01/2021 01:30;;False;False;True
133;05/01/2021 02:00;;False;False;True
134;05/01/2021 02:30;;False;False;True
135;05/01/2021 03:00;;False;False;True
136;05/01/2021 03:30;;False;False;True
137;05/01/2021 04:00;;False;False;True
138;05/01/2021 04:30;;False;False;True
139;05/01/2021 05:00;;False;False;True
140;05/01/2021 05:30;;False;False;True
141;05/01/2021 06:00;;False;False;True
142;05/01/2021 06:30;;False;False;True
143;05/01/2021 07:00;;False;False;True
144;05/01/2021 07:30;2.08;False;False;True
145;05/01/2021 08:00;2.051666667;False;False;True
146;05/01/2021 08:30;2.135111111;False;False;True
147;05/01/2021 09:00;2.343833333;False;False;True
148;05/01/2021 09:30;2.317566667;False;False;True
149;05/01/2021 10:00;2.471305556;False;False;True
150;05/01/2021 10:30;2.448261905;False;False;True
151;05/01/2021 11:00;2.608791667;False;False;True
152;05/01/2021 11:30;2.805592593;False;False;True
153;05/01/2021 12:00;2.874033333;False;False;True
154;05/01/2021 12:30;3.077606061;False;False;True
155;05/01/2021 13:00;3.186243056;False;False;True
156;05/01/2021 13:30;3.254705128;False;False;True
157;05/01/2021 14:00;3.284369048;False;False;True
158;05/01/2021 14:30;3.372744444;False;False;True
159;05/01/2021 15:00;3.303197917;False;False;True
160;05/01/2021 15:30;3.236539216;False;False;True
161;05/01/2021 16:00;3.201453704;False;False;True
162;05/01/2021 16:30;3.23795614;False;False;True
163;05/01/2021 17:00;3.266158333;False;False;True
164;05/01/2021 17:30;3.297531746;False;False;True
165;05/01/2021 18:00;3.347643939;False;False;True
166;05/01/2021 18:30;3.43565942;False;False;True
167;05/01/2021 19:00;3.562923611;False;False;True
168;05/01/2021 19:30;3.65034;False;False;True
169;05/01/2021 20:00;3.66975;False;False;True
170;05/01/2021 20:30;3.722022634;False;False;True
171;05/01/2021 21:00;3.769399376;False;False;True
172;05/01/2021 21:30;3.79407526;False;False;True
173;05/01/2021 22:00;3.867050529;False;False;True
174;05/01/2021 22:30;3.977468254;False;False;True
175;05/01/2021 23:00;3.977468254;False;False;True
176;05/01/2021 23:30;3.977468254;False;False;True
177;06/01/2021 00:00;;False;False;True
178;06/01/2021 00:30;7.37;False;False;True
179;06/01/2021 01:00;7.455;False;False;True
180;06/01/2021 01:30;8.526666667;False;False;True
181;06/01/2021 02:00;8.526666667;False;False;True
182;06/01/2021 02:30;8.56375;False;False;True
183;06/01/2021 03:00;8.56375;False;False;True
184;06/01/2021 03:30;8.945;False;False;True
185;06/01/2021 04:00;8.945;False;False;True
186;06/01/2021 04:30;8.945;False;False;True
187;06/01/2021 05:00;8.945;False;False;True
188;06/01/2021 05:30;8.945;False;False;True
189;06/01/2021 06:00;8.945;False;False;True
190;06/01/2021 06:30;8.945;False;False;True
191;06/01/2021 07:00;8.945;False;False;True
192;06/01/2021 07:30;7.891666667;False;False;True
193;06/01/2021 08:00;7.114761905;False;False;True
194;06/01/2021 08:30;6.4575;False;False;True
195;06/01/2021 09:00;6.041111111;False;False;True
196;06/01/2021 09:30;5.717;False;False;True
197;06/01/2021 10:00;5.453181818;False;False;True
198;06/01/2021 10:30;5.270416667;False;False;True
199;06/01/2021 11:00;5.167403846;False;False;True
200;06/01/2021 11:30;5.219221939;False;False;True
201;06/01/2021 12:00;5.02127381;False;False;True
202;06/01/2021 12:30;4.881319196;False;False;True
203;06/01/2021 13:00;4.855506303;False;False;True
204;06/01/2021 13:30;4.892237434;False;False;True
205;06/01/2021 14:00;4.801488095;False;False;True
206;06/01/2021 14:30;4.74041369;False;False;True
207;06/01/2021 15:00;4.658727324;False;False;True
208;06/01/2021 15:30;4.658727324;False;False;True
209;06/01/2021 16:00;4.618103355;False;False;True
210;06/01/2021 16:30;4.589635093;False;False;True
211;06/01/2021 17:00;4.605900298;False;False;True
212;06/01/2021 17:30;4.51075;False;False;True
213;06/01/2021 18:00;4.553669872;False;False;True
214;06/01/2021 18:30;4.493348765;False;False;True
215;06/01/2021 19:00;4.46858631;False;False;True
216;06/01/2021 19:30;4.409152299;False;False;True
217;06/01/2021 20:00;4.392958333;False;False;True
218;06/01/2021 20:30;4.368346774;False;False;True
219;06/01/2021 21:00;4.396002604;False;False;True
220;06/01/2021 21:30;4.409457071;False;False;True
221;06/01/2021 22:00;4.406237745;False;False;True
222;06/01/2021 22:30;4.416916667;False;False;True
223;06/01/2021 23:00;4.474641204;False;False;True
224;06/01/2021 23:30;4.474641204;False;False;True
225;07/01/2021 00:00;;False;False;True
226;07/01/2021 00:30;9.51;False;False;True
227;07/01/2021 01:00;12.34;False;False;True
228;07/01/2021 01:30;10.90666667;False;False;True
229;07/01/2021 02:00;10.90666667;False;False;True
230;07/01/2021 02:30;10.31875;False;False;True
231;07/01/2021 03:00;10.31875;False;False;True
232;07/01/2021 03:30;11.283;False;False;True
233;07/01/2021 04:00;11.07416667;False;False;True
234;07/01/2021 04:30;11.07416667;False;False;True
235;07/01/2021 05:00;11.07416667;False;False;True
236;07/01/2021 05:30;11.07416667;False;False;True
237;07/01/2021 06:00;11.345;False;False;True
238;07/01/2021 06:30;11.345;False;False;True
239;07/01/2021 07:00;11.345;False;False;True
240;07/01/2021 07:30;10.25145833;False;False;True
241;07/01/2021 08:00;9.440462963;False;False;True
242;07/01/2021 08:30;8.751083333;False;False;True
243;07/01/2021 09:00;8.155166667;False;False;True
244;07/01/2021 09:30;7.746680556;False;False;True
245;07/01/2021 10:00;7.42324359;False;False;True
246;07/01/2021 10:30;7.078904762;False;False;True
247;07/01/2021 11:00;7.078904762;False;False;True
248;07/01/2021 11:30;6.899644444;False;False;True
249;07/01/2021 12:00;6.731958333;False;False;True
250;07/01/2021 12:30;6.601843137;False;False;True
251;07/01/2021 13:00;6.475407407;False;False;True
252;07/01/2021 13:30;6.381175439;False;False;True
253;07/01/2021 14:00;6.240366667;False;False;True
254;07/01/2021 14:30;6.258761905;False;False;True
255;07/01/2021 15:00;6.186727273;False;False;True
256;07/01/2021 15:30;6.159768116;False;False;True
257;07/01/2021 16:00;6.159694444;False;False;True
258;07/01/2021 16:30;6.202106667;False;False;True
259;07/01/2021 17:00;6.120102564;False;False;True
260;07/01/2021 17:30;6.088320988;False;False;True
261;07/01/2021 18:00;6.010404762;False;False;True
262;07/01/2021 18:30;5.966804598;False;False;True
263;07/01/2021 19:00;5.897466667;False;False;True
264;07/01/2021 19:30;5.845397849;False;False;True
265;07/01/2021 20:00;5.803666667;False;False;True
266;07/01/2021 20:30;5.7677114;False;False;True
267;07/01/2021 21:00;5.828121849;False;False;True
268;07/01/2021 21:30;5.77337551;False;False;True
269;07/01/2021 22:00;5.736121252;False;False;True
270;07/01/2021 22:30;5.689199056;False;False;True
271;07/01/2021 23:00;5.689199056;False;False;True
272;07/01/2021 23:30;5.657904344;False;False;True
273;08/01/2021 00:00;;False;False;True
274;08/01/2021 00:30;5.81;False;False;True
275;08/01/2021 01:00;5.975;False;False;True
276;08/01/2021 01:30;5.975;False;False;True
277;08/01/2021 02:00;6.523333333;False;False;True
278;08/01/2021 02:30;6.523333333;False;False;True
279;08/01/2021 03:00;6.523333333;False;False;True
280;08/01/2021 03:30;6.523333333;False;False;True
281;08/01/2021 04:00;6.523333333;False;False;True
282;08/01/2021 04:30;6.523333333;False;False;True
283;08/01/2021 05:00;6.523333333;False;False;True
284;08/01/2021 05:30;6.523333333;False;False;True
285;08/01/2021 06:00;6.523333333;False;False;True
286;08/01/2021 06:30;6.523333333;False;False;True
287;08/01/2021 07:00;6.523333333;False;False;True
288;08/01/2021 07:30;5.5675;False;False;True
289;08/01/2021 08:00;4.929;False;False;True
290;08/01/2021 08:30;4.555833333;False;False;True
291;08/01/2021 09:00;4.374107143;False;False;True
292;08/01/2021 09:30;4.159010417;False;False;True
293;08/01/2021 10:00;3.964675926;False;False;True
294;08/01/2021 10:30;3.917375;False;False;True
295;08/01/2021 11:00;3.83125;False;False;True
296;08/01/2021 11:30;3.757645833;False;False;True
297;08/01/2021 12:00;3.68449359;False;False;True
298;08/01/2021 12:30;3.662029762;False;False;True
299;08/01/2021 13:00;3.729394444;False;False;True
300;08/01/2021 13:30;3.809640625;False;False;True
301;08/01/2021 14:00;3.836367647;False;False;True
302;08/01/2021 14:30;3.832458333;False;False;True
303;08/01/2021 15:00;3.832458333;False;False;True
304;08/01/2021 15:30;3.871802632;False;False;True
305;08/01/2021 16:00;3.9748375;False;False;True
306;08/01/2021 16:30;4.059654762;False;False;True
307;08/01/2021 17:00;4.149670455;False;False;True
308;08/01/2021 17:30;4.148380435;False;False;True
309;08/01/2021 18:00;4.260322917;False;False;True
310;08/01/2021 18:30;4.31266;False;False;True
311;08/01/2021 19:00;4.390085165;False;False;True
312;08/01/2021 19:30;4.383044974;False;False;True
313;08/01/2021 20:00;4.316686224;False;False;True
314;08/01/2021 20:30;4.393869458;False;False;True
315;08/01/2021 21:00;4.414962698;False;False;True
316;08/01/2021 21:30;4.443899386;False;False;True
317;08/01/2021 22:00;4.455999752;False;False;True
318;08/01/2021 22:30;4.535060366;False;False;True
319;08/01/2021 23:00;4.528146825;False;False;True
320;08/01/2021 23:30;4.528146825;False;False;True
321;09/01/2021 00:00;;False;True;True
322;09/01/2021 00:30;9.52;False;True;True
323;09/01/2021 01:00;9.52;False;True;True
324;09/01/2021 01:30;9.52;False;True;True
325;09/01/2021 02:00;9.52;False;True;True
326;09/01/2021 02:30;9.52;False;True;True
327;09/01/2021 03:00;9.52;False;True;True
328;09/01/2021 03:30;9.52;False;True;True
329;09/01/2021 04:00;9.52;False;True;True
330;09/01/2021 04:30;9.52;False;True;True
331;09/01/2021 05:00;9.52;False;True;True
332;09/01/2021 05:30;9.52;False;True;True
333;09/01/2021 06:00;9.52;False;True;True
334;09/01/2021 06:30;9.52;False;True;True
335;09/01/2021 07:00;9.52;False;True;True
336;09/01/2021 07:30;5.9925;False;True;True
337;09/01/2021 08:00;4.931666667;False;True;True
338;09/01/2021 08:30;4.297916667;False;True;True
339;09/01/2021 09:00;4.058333333;False;True;True
340;09/01/2021 09:30;3.915277778;False;True;True
341;09/01/2021 10:00;3.880714286;False;True;True
342;09/01/2021 10:30;3.721458333;False;True;True
343;09/01/2021 11:00;3.877222222;False;True;True
344;09/01/2021 11:30;3.877166667;False;True;True
345;09/01/2021 12:00;3.822515152;False;True;True
346;09/01/2021 12:30;3.883555556;False;True;True
347;09/01/2021 13:00;3.902051282;False;True;True
348;09/01/2021 13:30;3.847142857;False;True;True
349;09/01/2021 14:00;3.8008;False;True;True
350;09/01/2021 14:30;3.827625;False;True;True
351;09/01/2021 15:00;3.841490196;False;True;True
352;09/01/2021 15:30;3.854;False;True;True
353;09/01/2021 16:00;3.889052632;False;True;True
354;09/01/2021 16:30;3.8591;False;True;True
355;09/01/2021 17:00;3.811047619;False;True;True
356;09/01/2021 17:30;3.765431818;False;True;True
357;09/01/2021 18:00;3.691065217;False;True;True
358;09/01/2021 18:30;3.691065217;False;True;True
359;09/01/2021 19:00;3.691065217;False;True;True
360;09/01/2021 19:30;3.674215278;False;True;True
361;09/01/2021 20:00;3.801646667;False;True;True
362;09/01/2021 20:30;3.975044872;False;True;True
363;09/01/2021 21:00;3.975044872;False;True;True
364;09/01/2021 21:30;3.975044872;False;True;True
365;09/01/2021 22:00;4.129858025;False;True;True
366;09/01/2021 22:30;4.129858025;False;True;True
367;09/01/2021 23:00;4.129858025;False;True;True
368;09/01/2021 23:30;4.129858025;False;True;True
369;10/01/2021 00:00;;False;True;True
370;10/01/2021 00:30;7.85;False;True;True
371;10/01/2021 01:00;8.245;False;True;True
372;10/01/2021 01:30;8.19;False;True;True
373;10/01/2021 02:00;8.19;False;True;True
374;10/01/2021 02:30;8.19;False;True;True
375;10/01/2021 03:00;8.19;False;True;True
376;10/01/2021 03:30;8.19;False;True;True
377;10/01/2021 04:00;8.19;False;True;True
378;10/01/2021 04:30;8.19;False;True;True
379;10/01/2021 05:00;8.19;False;True;True
380;10/01/2021 05:30;8.19;False;True;True
381;10/01/2021 06:00;8.19;False;True;True
382;10/01/2021 06:30;8.19;False;True;True
383;10/01/2021 07:00;8.19;False;True;True
384;10/01/2021 07:30;8.19;False;True;True
385;10/01/2021 08:00;8.19;False;True;True
386;10/01/2021 08:30;8.19;False;True;True
387;10/01/2021 09:00;8.19;False;True;True
388;10/01/2021 09:30;8.19;False;True;True
389;10/01/2021 10:00;8.19;False;True;True
390;10/01/2021 10:30;8.19;False;True;True
391;10/01/2021 11:00;8.19;False;True;True
392;10/01/2021 11:30;8.19;False;True;True
393;10/01/2021 12:00;8.19;False;True;True
394;10/01/2021 12:30;8.19;False;True;True
395;10/01/2021 13:00;8.19;False;True;True
396;10/01/2021 13:30;8.19;False;True;True
397;10/01/2021 14:00;8.19;False;True;True
398;10/01/2021 14:30;8.19;False;True;True
399;10/01/2021 15:00;8.19;False;True;True
400;10/01/2021 15:30;8.19;False;True;True
401;10/01/2021 16:00;8.19;False;True;True
402;10/01/2021 16:30;8.19;False;True;True
403;10/01/2021 17:00;8.19;False;True;True
404;10/01/2021 17:30;8.19;False;True;True
405;10/01/2021 18:00;8.19;False;True;True
406;10/01/2021 18:30;8.19;False;True;True
407;10/01/2021 19:00;8.19;False;True;True
408;10/01/2021 19:30;8.19;False;True;True
409;10/01/2021 20:00;8.19;False;True;True
410;10/01/2021 20:30;8.19;False;True;True
411;10/01/2021 21:00;8.19;False;True;True
412;10/01/2021 21:30;8.19;False;True;True
413;10/01/2021 22:00;8.19;False;True;True
414;10/01/2021 22:30;8.19;False;True;True
415;10/01/2021 23:00;8.19;False;True;True
416;10/01/2021 23:30;8.19;False;True;True
417;11/01/2021 00:00;;False;False;True
418;11/01/2021 00:30;;False;False;True
419;11/01/2021 01:00;;False;False;True
420;11/01/2021 01:30;;False;False;True
421;11/01/2021 02:00;;False;False;True
422;11/01/2021 02:30;;False;False;True
423;11/01/2021 03:00;;False;False;True
424;11/01/2021 03:30;;False;False;True
425;11/01/2021 04:00;;False;False;True
426;11/01/2021 04:30;;False;False;True
427;11/01/2021 05:00;;False;False;True
428;11/01/2021 05:30;;False;False;True
429;11/01/2021 06:00;;False;False;True
430;11/01/2021 06:30;;False;False;True
431;11/01/2021 07:00;1.645;False;False;True
432;11/01/2021 07:30;1.583333333;False;False;True
433;11/01/2021 08:00;1.802222222;False;False;True
434;11/01/2021 08:30;1.859166667;False;False;True
435;11/01/2021 09:00;1.857333333;False;False;True
436;11/01/2021 09:30;2.053444444;False;False;True
437;11/01/2021 10:00;2.116761905;False;False;True
438;11/01/2021 10:30;2.224666667;False;False;True
439;11/01/2021 11:00;2.235259259;False;False;True
440;11/01/2021 11:30;2.257733333;False;False;True
441;11/01/2021 12:00;2.308848485;False;False;True
442;11/01/2021 12:30;2.442069444;False;False;True
443;11/01/2021 13:00;2.488576923;False;False;True
444;11/01/2021 13:30;2.660464286;False;False;True
445;11/01/2021 14:00;2.694933333;False;False;True
446;11/01/2021 14:30;2.694933333;False;False;True
447;11/01/2021 15:00;2.778375;False;False;True
448;11/01/2021 15:30;2.885137255;False;False;True
449;11/01/2021 16:00;3.044851852;False;False;True
450;11/01/2021 16:30;3.125517544;False;False;True
451;11/01/2021 17:00;3.162866667;False;False;True
452;11/01/2021 17:30;3.211460317;False;False;True
453;11/01/2021 18:00;3.224030303;False;False;True
454;11/01/2021 18:30;3.274289855;False;False;True
455;11/01/2021 19:00;3.336611111;False;False;True
456;11/01/2021 19:30;3.417346667;False;False;True
457;11/01/2021 20:00;3.442641026;False;False;True
458;11/01/2021 20:30;3.476493827;False;False;True
459;11/01/2021 21:00;3.480904762;False;False;True
460;11/01/2021 21:30;3.516132184;False;False;True
461;11/01/2021 22:00;3.605118254;False;False;True
462;11/01/2021 22:30;3.605118254;False;False;True
463;11/01/2021 23:00;3.605118254;False;False;True
464;11/01/2021 23:30;3.787856375;False;False;True
465;12/01/2021 00:00;7.255;False;False;True
466;12/01/2021 00:30;7.255;False;False;True
467;12/01/2021 01:00;7.255;False;False;True
468;12/01/2021 01:30;7.255;False;False;True
469;12/01/2021 02:00;7.255;False;False;True
470;12/01/2021 02:30;7.255;False;False;True
471;12/01/2021 03:00;7.255;False;False;True
472;12/01/2021 03:30;7.255;False;False;True
473;12/01/2021 04:00;7.255;False;False;True
474;12/01/2021 04:30;7.255;False;False;True
475;12/01/2021 05:00;7.255;False;False;True
476;12/01/2021 05:30;7.255;False;False;True
477;12/01/2021 06:00;7.255;False;False;True
478;12/01/2021 06:30;7.255;False;False;True
479;12/01/2021 07:00;7.255;False;False;True
480;12/01/2021 07:30;4.1725;False;False;True
481;12/01/2021 08:00;3.645;False;False;True
482;12/01/2021 08:30;3.2225;False;False;True
483;12/01/2021 09:00;3.1305;False;False;True
484;12/01/2021 09:30;3.014583333;False;False;True
485;12/01/2021 10:00;2.9925;False;False;True
486;12/01/2021 10:30;3.1996875;False;False;True
487;12/01/2021 11:00;3.120833333;False;False;True
488;12/01/2021 11:30;2.99875;False;False;True
489;12/01/2021 12:00;3.026363636;False;False;True
490;12/01/2021 12:30;3.019666667;False;False;True
491;12/01/2021 13:00;3.200461538;False;False;True
492;12/01/2021 13:30;3.212;False;False;True
493;12/01/2021 14:00;3.187866667;False;False;True
494;12/01/2021 14:30;3.236958333;False;False;True
495;12/01/2021 15:00;3.303901961;False;False;True
496;12/01/2021 15:30;3.39062963;False;False;True
497;12/01/2021 16:00;3.428190476;False;False;True
498;12/01/2021 16:30;3.596114286;False;False;True
499;12/01/2021 17:00;3.654606198;False;False;True
500;12/01/2021 17:30;3.731150072;False;False;True
501;12/01/2021 18:00;3.689100069;False;False;True
502;12/01/2021 18:30;3.729970899;False;False;True
503;12/01/2021 19:00;3.729970899;False;False;True
504;12/01/2021 19:30;3.73943873;False;False;True
505;12/01/2021 20:00;3.697152625;False;False;True
506;12/01/2021 20:30;3.771596708;False;False;True
507;12/01/2021 21:00;3.805468254;False;False;True
508;12/01/2021 21:30;4.003210728;False;False;True
509;12/01/2021 22:00;4.055437037;False;False;True
510;12/01/2021 22:30;4.136229391;False;False;True
511;12/01/2021 23:00;4.198847222;False;False;True
512;12/01/2021 23:30;4.215851852;False;False;True
513;13/01/2021 00:00;3.89;False;False;True
514;13/01/2021 00:30;5.003;False;False;True
515;13/01/2021 01:00;5.680888889;False;False;True
516;13/01/2021 01:30;5.680888889;False;False;True
517;13/01/2021 02:00;6.278166667;False;False;True
518;13/01/2021 02:30;7.406533333;False;False;True
519;13/01/2021 03:00;7.745444444;False;False;True
520;13/01/2021 03:30;7.745444444;False;False;True
521;13/01/2021 04:00;7.745444444;False;False;True
522;13/01/2021 04:30;7.745444444;False;False;True
523;13/01/2021 05:00;7.745444444;False;False;True
524;13/01/2021 05:30;7.745444444;False;False;True
525;13/01/2021 06:00;7.745444444;False;False;True
526;13/01/2021 06:30;7.745444444;False;False;True
527;13/01/2021 07:00;7.010380952;False;False;True
528;13/01/2021 07:30;7.010380952;False;False;True
529;13/01/2021 08:00;6.418458333;False;False;True
530;13/01/2021 08:30;5.994185185;False;False;True
531;13/01/2021 09:00;5.6351;False;False;True
532;13/01/2021 09:30;5.426;False;False;True
533;13/01/2021 10:00;5.21097619;False;False;True
534;13/01/2021 10:30;5.078747253;False;False;True
535;13/01/2021 11:00;4.912836735;False;False;True
536;13/01/2021 11:30;4.803847619;False;False;True
537;13/01/2021 12:00;4.731732143;False;False;True
538;13/01/2021 12:30;4.758394958;False;False;True
539;13/01/2021 13:00;4.718595238;False;False;True
540;13/01/2021 13:30;4.701616541;False;False;True
541;13/01/2021 14:00;4.701735714;False;False;True
542;13/01/2021 14:30;4.589748299;False;False;True
543;13/01/2021 15:00;4.59975974;False;False;True
544;13/01/2021 15:30;4.648031056;False;False;True
545;13/01/2021 16:00;4.714571429;False;False;True
546;13/01/2021 16:30;4.727721905;False;False;True
547;13/01/2021 17:00;4.70370696;False;False;True
548;13/01/2021 17:30;4.722987654;False;False;True
549;13/01/2021 18:00;4.657345238;False;False;True
550;13/01/2021 18:30;4.697321839;False;False;True
551;13/01/2021 19:00;4.715411111;False;False;True
552;13/01/2021 19:30;4.686849462;False;False;True
553;13/01/2021 20:00;4.698197917;False;False;True
554;13/01/2021 20:30;4.714919192;False;False;True
555;13/01/2021 21:00;4.742454248;False;False;True
556;13/01/2021 21:30;4.756098413;False;False;True
557;13/01/2021 22:00;4.754054012;False;False;True
558;13/01/2021 22:30;4.757908408;False;False;True
559;13/01/2021 23:00;4.774805556;False;False;True
560;13/01/2021 23:30;4.787887464;False;False;True
561;14/01/2021 00:00;8.69;False;False;True
562;14/01/2021 00:30;8.69;False;False;True
563;14/01/2021 01:00;8.69;False;False;True
564;14/01/2021 01:30;10.25;False;False;True
565;14/01/2021 02:00;10.25;False;False;True
566;14/01/2021 02:30;10.25;False;False;True
567;14/01/2021 03:00;10.25;False;False;True
568;14/01/2021 03:30;10.25;False;False;True
569;14/01/2021 04:00;10.25;False;False;True
570;14/01/2021 04:30;10.25;False;False;True
571;14/01/2021 05:00;10.25;False;False;True
572;14/01/2021 05:30;10.25;False;False;True
573;14/01/2021 06:00;10.25;False;False;True
574;14/01/2021 06:30;10.25;False;False;True
575;14/01/2021 07:00;7.38;False;False;True
576;14/01/2021 07:30;6.1375;False;False;True
577;14/01/2021 08:00;5.368;False;False;True
578;14/01/2021 08:30;5.368;False;False;True
579;14/01/2021 09:00;5.368;False;False;True
580;14/01/2021 09:30;5.059166667;False;False;True
581;14/01/2021 10:00;4.736666667;False;False;True
582;14/01/2021 10:30;4.67875;False;False;True
583;14/01/2021 11:00;4.513888889;False;False;True
584;14/01/2021 11:30;4.5165;False;False;True
585;14/01/2021 12:00;4.398409091;False;False;True
586;14/01/2021 12:30;4.275416667;False;False;True
587;14/01/2021 13:00;4.210384615;False;False;True
588;14/01/2021 13:30;4.210384615;False;False;True
589;14/01/2021 14:00;4.126785714;False;False;True
590;14/01/2021 14:30;4.140047619;False;False;True
